filename,audio_path,video_path,text,label
sample_002700,data/raw/audio\sample_002700.wav,data/raw/video\sample_002700.mp4,"Absolutely loved it, fantastic experience!",2
sample_008203,data/raw/audio\sample_008203.wav,data/raw/video\sample_008203.mp4,Mediocre storyline but decent acting.,1
sample_001700,data/raw/audio\sample_001700.wav,data/raw/video\sample_001700.mp4,"Great film, emotional and powerful.",2
sample_008943,data/raw/audio\sample_008943.wav,data/raw/video\sample_008943.mp4,"This was terrible, I hated every moment.",0
sample_005404,data/raw/audio\sample_005404.wav,data/raw/video\sample_005404.mp4,Mediocre storyline but decent acting.,1
sample_007219,data/raw/audio\sample_007219.wav,data/raw/video\sample_007219.mp4,"It was okay, not great but not bad either.",1
sample_007502,data/raw/audio\sample_007502.wav,data/raw/video\sample_007502.mp4,"Awful experience, not worth watching.",0
sample_002942,data/raw/audio\sample_002942.wav,data/raw/video\sample_002942.mp4,"Great film, emotional and powerful.",2
sample_006301,data/raw/audio\sample_006301.wav,data/raw/video\sample_006301.mp4,"Wonderful, exceeded all expectations!",2
sample_000086,data/raw/audio\sample_000086.wav,data/raw/video\sample_000086.mp4,"It was okay, not great but not bad either.",1
sample_002308,data/raw/audio\sample_002308.wav,data/raw/video\sample_002308.mp4,"Awful experience, not worth watching.",0
sample_002677,data/raw/audio\sample_002677.wav,data/raw/video\sample_002677.mp4,Mediocre storyline but decent acting.,1
sample_008216,data/raw/audio\sample_008216.wav,data/raw/video\sample_008216.mp4,"Completely disappointed, waste of time.",0
sample_007729,data/raw/audio\sample_007729.wav,data/raw/video\sample_007729.mp4,"Completely disappointed, waste of time.",0
sample_002594,data/raw/audio\sample_002594.wav,data/raw/video\sample_002594.mp4,"Completely disappointed, waste of time.",0
sample_005884,data/raw/audio\sample_005884.wav,data/raw/video\sample_005884.mp4,"Awful experience, not worth watching.",0
sample_001029,data/raw/audio\sample_001029.wav,data/raw/video\sample_001029.mp4,"It was okay, not great but not bad either.",1
sample_000136,data/raw/audio\sample_000136.wav,data/raw/video\sample_000136.mp4,"An average performance, could be better.",1
sample_006831,data/raw/audio\sample_006831.wav,data/raw/video\sample_006831.mp4,"An average performance, could be better.",1
sample_007814,data/raw/audio\sample_007814.wav,data/raw/video\sample_007814.mp4,Mediocre storyline but decent acting.,1
sample_002854,data/raw/audio\sample_002854.wav,data/raw/video\sample_002854.mp4,"It was okay, not great but not bad either.",1
sample_004409,data/raw/audio\sample_004409.wav,data/raw/video\sample_004409.mp4,"Absolutely loved it, fantastic experience!",2
sample_001200,data/raw/audio\sample_001200.wav,data/raw/video\sample_001200.mp4,"Great film, emotional and powerful.",2
sample_004717,data/raw/audio\sample_004717.wav,data/raw/video\sample_004717.mp4,"An average performance, could be better.",1
sample_009517,data/raw/audio\sample_009517.wav,data/raw/video\sample_009517.mp4,"It was okay, not great but not bad either.",1
sample_006594,data/raw/audio\sample_006594.wav,data/raw/video\sample_006594.mp4,"Completely disappointed, waste of time.",0
sample_000566,data/raw/audio\sample_000566.wav,data/raw/video\sample_000566.mp4,"Completely disappointed, waste of time.",0
sample_007328,data/raw/audio\sample_007328.wav,data/raw/video\sample_007328.mp4,"Wonderful, exceeded all expectations!",2
sample_005430,data/raw/audio\sample_005430.wav,data/raw/video\sample_005430.mp4,"It was okay, not great but not bad either.",1
sample_003927,data/raw/audio\sample_003927.wav,data/raw/video\sample_003927.mp4,Mediocre storyline but decent acting.,1
sample_006055,data/raw/audio\sample_006055.wav,data/raw/video\sample_006055.mp4,Mediocre storyline but decent acting.,1
sample_007589,data/raw/audio\sample_007589.wav,data/raw/video\sample_007589.mp4,"Completely disappointed, waste of time.",0
sample_007122,data/raw/audio\sample_007122.wav,data/raw/video\sample_007122.mp4,"Awful experience, not worth watching.",0
sample_006572,data/raw/audio\sample_006572.wav,data/raw/video\sample_006572.mp4,"Great film, emotional and powerful.",2
sample_006535,data/raw/audio\sample_006535.wav,data/raw/video\sample_006535.mp4,Mediocre storyline but decent acting.,1
sample_008913,data/raw/audio\sample_008913.wav,data/raw/video\sample_008913.mp4,"It was okay, not great but not bad either.",1
sample_008275,data/raw/audio\sample_008275.wav,data/raw/video\sample_008275.mp4,"It was okay, not great but not bad either.",1
sample_002330,data/raw/audio\sample_002330.wav,data/raw/video\sample_002330.mp4,Mediocre storyline but decent acting.,1
sample_003515,data/raw/audio\sample_003515.wav,data/raw/video\sample_003515.mp4,"Awful experience, not worth watching.",0
sample_002187,data/raw/audio\sample_002187.wav,data/raw/video\sample_002187.mp4,"Great film, emotional and powerful.",2
sample_000195,data/raw/audio\sample_000195.wav,data/raw/video\sample_000195.mp4,"Awful experience, not worth watching.",0
sample_007257,data/raw/audio\sample_007257.wav,data/raw/video\sample_007257.mp4,"Wonderful, exceeded all expectations!",2
sample_005666,data/raw/audio\sample_005666.wav,data/raw/video\sample_005666.mp4,"Completely disappointed, waste of time.",0
sample_005059,data/raw/audio\sample_005059.wav,data/raw/video\sample_005059.mp4,Mediocre storyline but decent acting.,1
sample_000802,data/raw/audio\sample_000802.wav,data/raw/video\sample_000802.mp4,Mediocre storyline but decent acting.,1
sample_008848,data/raw/audio\sample_008848.wav,data/raw/video\sample_008848.mp4,"Completely disappointed, waste of time.",0
sample_009928,data/raw/audio\sample_009928.wav,data/raw/video\sample_009928.mp4,"This was terrible, I hated every moment.",0
sample_002068,data/raw/audio\sample_002068.wav,data/raw/video\sample_002068.mp4,"It was okay, not great but not bad either.",1
sample_009082,data/raw/audio\sample_009082.wav,data/raw/video\sample_009082.mp4,"Great film, emotional and powerful.",2
sample_008744,data/raw/audio\sample_008744.wav,data/raw/video\sample_008744.mp4,"Completely disappointed, waste of time.",0
sample_000644,data/raw/audio\sample_000644.wav,data/raw/video\sample_000644.mp4,"Great film, emotional and powerful.",2
sample_009374,data/raw/audio\sample_009374.wav,data/raw/video\sample_009374.mp4,"Completely disappointed, waste of time.",0
sample_005103,data/raw/audio\sample_005103.wav,data/raw/video\sample_005103.mp4,"Completely disappointed, waste of time.",0
sample_005460,data/raw/audio\sample_005460.wav,data/raw/video\sample_005460.mp4,"Awful experience, not worth watching.",0
sample_001637,data/raw/audio\sample_001637.wav,data/raw/video\sample_001637.mp4,"Great film, emotional and powerful.",2
sample_000120,data/raw/audio\sample_000120.wav,data/raw/video\sample_000120.mp4,"Absolutely loved it, fantastic experience!",2
sample_002981,data/raw/audio\sample_002981.wav,data/raw/video\sample_002981.mp4,"Great film, emotional and powerful.",2
sample_005069,data/raw/audio\sample_005069.wav,data/raw/video\sample_005069.mp4,"Absolutely loved it, fantastic experience!",2
sample_003074,data/raw/audio\sample_003074.wav,data/raw/video\sample_003074.mp4,"Completely disappointed, waste of time.",0
sample_008927,data/raw/audio\sample_008927.wav,data/raw/video\sample_008927.mp4,"An average performance, could be better.",1
sample_003278,data/raw/audio\sample_003278.wav,data/raw/video\sample_003278.mp4,"Wonderful, exceeded all expectations!",2
sample_002135,data/raw/audio\sample_002135.wav,data/raw/video\sample_002135.mp4,"Completely disappointed, waste of time.",0
sample_008941,data/raw/audio\sample_008941.wav,data/raw/video\sample_008941.mp4,"Completely disappointed, waste of time.",0
sample_004970,data/raw/audio\sample_004970.wav,data/raw/video\sample_004970.mp4,"It was okay, not great but not bad either.",1
sample_006195,data/raw/audio\sample_006195.wav,data/raw/video\sample_006195.mp4,"An average performance, could be better.",1
sample_000134,data/raw/audio\sample_000134.wav,data/raw/video\sample_000134.mp4,"This was terrible, I hated every moment.",0
sample_007731,data/raw/audio\sample_007731.wav,data/raw/video\sample_007731.mp4,"This was terrible, I hated every moment.",0
sample_005324,data/raw/audio\sample_005324.wav,data/raw/video\sample_005324.mp4,"Absolutely loved it, fantastic experience!",2
sample_009640,data/raw/audio\sample_009640.wav,data/raw/video\sample_009640.mp4,"An average performance, could be better.",1
sample_006160,data/raw/audio\sample_006160.wav,data/raw/video\sample_006160.mp4,"An average performance, could be better.",1
sample_002559,data/raw/audio\sample_002559.wav,data/raw/video\sample_002559.mp4,"An average performance, could be better.",1
sample_000062,data/raw/audio\sample_000062.wav,data/raw/video\sample_000062.mp4,"Completely disappointed, waste of time.",0
sample_001358,data/raw/audio\sample_001358.wav,data/raw/video\sample_001358.mp4,"An average performance, could be better.",1
sample_006725,data/raw/audio\sample_006725.wav,data/raw/video\sample_006725.mp4,"An average performance, could be better.",1
sample_002467,data/raw/audio\sample_002467.wav,data/raw/video\sample_002467.mp4,"Completely disappointed, waste of time.",0
sample_000679,data/raw/audio\sample_000679.wav,data/raw/video\sample_000679.mp4,"Awful experience, not worth watching.",0
sample_006797,data/raw/audio\sample_006797.wav,data/raw/video\sample_006797.mp4,"Awful experience, not worth watching.",0
sample_000741,data/raw/audio\sample_000741.wav,data/raw/video\sample_000741.mp4,"It was okay, not great but not bad either.",1
sample_005307,data/raw/audio\sample_005307.wav,data/raw/video\sample_005307.mp4,"Completely disappointed, waste of time.",0
sample_007627,data/raw/audio\sample_007627.wav,data/raw/video\sample_007627.mp4,"This was terrible, I hated every moment.",0
sample_003641,data/raw/audio\sample_003641.wav,data/raw/video\sample_003641.mp4,"Great film, emotional and powerful.",2
sample_000444,data/raw/audio\sample_000444.wav,data/raw/video\sample_000444.mp4,"An average performance, could be better.",1
sample_008140,data/raw/audio\sample_008140.wav,data/raw/video\sample_008140.mp4,"Wonderful, exceeded all expectations!",2
sample_003258,data/raw/audio\sample_003258.wav,data/raw/video\sample_003258.mp4,"An average performance, could be better.",1
sample_004663,data/raw/audio\sample_004663.wav,data/raw/video\sample_004663.mp4,"This was terrible, I hated every moment.",0
sample_001873,data/raw/audio\sample_001873.wav,data/raw/video\sample_001873.mp4,"It was okay, not great but not bad either.",1
sample_006366,data/raw/audio\sample_006366.wav,data/raw/video\sample_006366.mp4,"Wonderful, exceeded all expectations!",2
sample_002596,data/raw/audio\sample_002596.wav,data/raw/video\sample_002596.mp4,"Absolutely loved it, fantastic experience!",2
sample_001717,data/raw/audio\sample_001717.wav,data/raw/video\sample_001717.mp4,Mediocre storyline but decent acting.,1
sample_002912,data/raw/audio\sample_002912.wav,data/raw/video\sample_002912.mp4,"Awful experience, not worth watching.",0
sample_002843,data/raw/audio\sample_002843.wav,data/raw/video\sample_002843.mp4,"Awful experience, not worth watching.",0
sample_004027,data/raw/audio\sample_004027.wav,data/raw/video\sample_004027.mp4,"An average performance, could be better.",1
sample_005488,data/raw/audio\sample_005488.wav,data/raw/video\sample_005488.mp4,"Wonderful, exceeded all expectations!",2
sample_008634,data/raw/audio\sample_008634.wav,data/raw/video\sample_008634.mp4,"Awful experience, not worth watching.",0
sample_008037,data/raw/audio\sample_008037.wav,data/raw/video\sample_008037.mp4,Mediocre storyline but decent acting.,1
sample_009232,data/raw/audio\sample_009232.wav,data/raw/video\sample_009232.mp4,"Great film, emotional and powerful.",2
sample_000489,data/raw/audio\sample_000489.wav,data/raw/video\sample_000489.mp4,"Completely disappointed, waste of time.",0
sample_000493,data/raw/audio\sample_000493.wav,data/raw/video\sample_000493.mp4,"Awful experience, not worth watching.",0
sample_000690,data/raw/audio\sample_000690.wav,data/raw/video\sample_000690.mp4,"Completely disappointed, waste of time.",0
sample_003821,data/raw/audio\sample_003821.wav,data/raw/video\sample_003821.mp4,"Completely disappointed, waste of time.",0
sample_000602,data/raw/audio\sample_000602.wav,data/raw/video\sample_000602.mp4,Mediocre storyline but decent acting.,1
sample_001911,data/raw/audio\sample_001911.wav,data/raw/video\sample_001911.mp4,"Completely disappointed, waste of time.",0
sample_001014,data/raw/audio\sample_001014.wav,data/raw/video\sample_001014.mp4,"An average performance, could be better.",1
sample_006156,data/raw/audio\sample_006156.wav,data/raw/video\sample_006156.mp4,"Awful experience, not worth watching.",0
sample_001993,data/raw/audio\sample_001993.wav,data/raw/video\sample_001993.mp4,"Great film, emotional and powerful.",2
sample_005769,data/raw/audio\sample_005769.wav,data/raw/video\sample_005769.mp4,"Wonderful, exceeded all expectations!",2
sample_003757,data/raw/audio\sample_003757.wav,data/raw/video\sample_003757.mp4,"This was terrible, I hated every moment.",0
sample_002366,data/raw/audio\sample_002366.wav,data/raw/video\sample_002366.mp4,Mediocre storyline but decent acting.,1
sample_005283,data/raw/audio\sample_005283.wav,data/raw/video\sample_005283.mp4,"An average performance, could be better.",1
sample_004370,data/raw/audio\sample_004370.wav,data/raw/video\sample_004370.mp4,Mediocre storyline but decent acting.,1
sample_006883,data/raw/audio\sample_006883.wav,data/raw/video\sample_006883.mp4,"Absolutely loved it, fantastic experience!",2
sample_007011,data/raw/audio\sample_007011.wav,data/raw/video\sample_007011.mp4,"Awful experience, not worth watching.",0
sample_001361,data/raw/audio\sample_001361.wav,data/raw/video\sample_001361.mp4,"This was terrible, I hated every moment.",0
sample_008461,data/raw/audio\sample_008461.wav,data/raw/video\sample_008461.mp4,"Great film, emotional and powerful.",2
sample_001526,data/raw/audio\sample_001526.wav,data/raw/video\sample_001526.mp4,"Wonderful, exceeded all expectations!",2
sample_001327,data/raw/audio\sample_001327.wav,data/raw/video\sample_001327.mp4,"Absolutely loved it, fantastic experience!",2
sample_008507,data/raw/audio\sample_008507.wav,data/raw/video\sample_008507.mp4,"Wonderful, exceeded all expectations!",2
sample_009031,data/raw/audio\sample_009031.wav,data/raw/video\sample_009031.mp4,"Completely disappointed, waste of time.",0
sample_001551,data/raw/audio\sample_001551.wav,data/raw/video\sample_001551.mp4,"Wonderful, exceeded all expectations!",2
sample_007769,data/raw/audio\sample_007769.wav,data/raw/video\sample_007769.mp4,"Great film, emotional and powerful.",2
sample_009908,data/raw/audio\sample_009908.wav,data/raw/video\sample_009908.mp4,"Great film, emotional and powerful.",2
sample_001337,data/raw/audio\sample_001337.wav,data/raw/video\sample_001337.mp4,"Absolutely loved it, fantastic experience!",2
sample_003901,data/raw/audio\sample_003901.wav,data/raw/video\sample_003901.mp4,"Wonderful, exceeded all expectations!",2
sample_003010,data/raw/audio\sample_003010.wav,data/raw/video\sample_003010.mp4,"Great film, emotional and powerful.",2
sample_005041,data/raw/audio\sample_005041.wav,data/raw/video\sample_005041.mp4,"It was okay, not great but not bad either.",1
sample_008825,data/raw/audio\sample_008825.wav,data/raw/video\sample_008825.mp4,"Awful experience, not worth watching.",0
sample_002250,data/raw/audio\sample_002250.wav,data/raw/video\sample_002250.mp4,"Great film, emotional and powerful.",2
sample_006533,data/raw/audio\sample_006533.wav,data/raw/video\sample_006533.mp4,"Absolutely loved it, fantastic experience!",2
sample_005039,data/raw/audio\sample_005039.wav,data/raw/video\sample_005039.mp4,"Absolutely loved it, fantastic experience!",2
sample_002346,data/raw/audio\sample_002346.wav,data/raw/video\sample_002346.mp4,"Awful experience, not worth watching.",0
sample_009282,data/raw/audio\sample_009282.wav,data/raw/video\sample_009282.mp4,"It was okay, not great but not bad either.",1
sample_005485,data/raw/audio\sample_005485.wav,data/raw/video\sample_005485.mp4,"It was okay, not great but not bad either.",1
sample_002784,data/raw/audio\sample_002784.wav,data/raw/video\sample_002784.mp4,"Absolutely loved it, fantastic experience!",2
sample_005119,data/raw/audio\sample_005119.wav,data/raw/video\sample_005119.mp4,"An average performance, could be better.",1
sample_007550,data/raw/audio\sample_007550.wav,data/raw/video\sample_007550.mp4,"Awful experience, not worth watching.",0
sample_005555,data/raw/audio\sample_005555.wav,data/raw/video\sample_005555.mp4,Mediocre storyline but decent acting.,1
sample_005599,data/raw/audio\sample_005599.wav,data/raw/video\sample_005599.mp4,"Awful experience, not worth watching.",0
sample_007630,data/raw/audio\sample_007630.wav,data/raw/video\sample_007630.mp4,"Wonderful, exceeded all expectations!",2
sample_000150,data/raw/audio\sample_000150.wav,data/raw/video\sample_000150.mp4,"It was okay, not great but not bad either.",1
sample_002804,data/raw/audio\sample_002804.wav,data/raw/video\sample_002804.mp4,"Wonderful, exceeded all expectations!",2
sample_005874,data/raw/audio\sample_005874.wav,data/raw/video\sample_005874.mp4,"Great film, emotional and powerful.",2
sample_002086,data/raw/audio\sample_002086.wav,data/raw/video\sample_002086.mp4,"Awful experience, not worth watching.",0
sample_003751,data/raw/audio\sample_003751.wav,data/raw/video\sample_003751.mp4,"Wonderful, exceeded all expectations!",2
sample_005612,data/raw/audio\sample_005612.wav,data/raw/video\sample_005612.mp4,"This was terrible, I hated every moment.",0
sample_002259,data/raw/audio\sample_002259.wav,data/raw/video\sample_002259.mp4,Mediocre storyline but decent acting.,1
sample_004017,data/raw/audio\sample_004017.wav,data/raw/video\sample_004017.mp4,"Great film, emotional and powerful.",2
sample_006113,data/raw/audio\sample_006113.wav,data/raw/video\sample_006113.mp4,"Absolutely loved it, fantastic experience!",2
sample_006058,data/raw/audio\sample_006058.wav,data/raw/video\sample_006058.mp4,"This was terrible, I hated every moment.",0
sample_002424,data/raw/audio\sample_002424.wav,data/raw/video\sample_002424.mp4,"Completely disappointed, waste of time.",0
sample_008034,data/raw/audio\sample_008034.wav,data/raw/video\sample_008034.mp4,"It was okay, not great but not bad either.",1
sample_003856,data/raw/audio\sample_003856.wav,data/raw/video\sample_003856.mp4,"Great film, emotional and powerful.",2
sample_000859,data/raw/audio\sample_000859.wav,data/raw/video\sample_000859.mp4,Mediocre storyline but decent acting.,1
sample_008170,data/raw/audio\sample_008170.wav,data/raw/video\sample_008170.mp4,"Wonderful, exceeded all expectations!",2
sample_007591,data/raw/audio\sample_007591.wav,data/raw/video\sample_007591.mp4,"Wonderful, exceeded all expectations!",2
sample_008097,data/raw/audio\sample_008097.wav,data/raw/video\sample_008097.mp4,"It was okay, not great but not bad either.",1
sample_007320,data/raw/audio\sample_007320.wav,data/raw/video\sample_007320.mp4,"Absolutely loved it, fantastic experience!",2
sample_008563,data/raw/audio\sample_008563.wav,data/raw/video\sample_008563.mp4,Mediocre storyline but decent acting.,1
sample_004739,data/raw/audio\sample_004739.wav,data/raw/video\sample_004739.mp4,"Wonderful, exceeded all expectations!",2
sample_008594,data/raw/audio\sample_008594.wav,data/raw/video\sample_008594.mp4,"This was terrible, I hated every moment.",0
sample_004462,data/raw/audio\sample_004462.wav,data/raw/video\sample_004462.mp4,"Wonderful, exceeded all expectations!",2
sample_005528,data/raw/audio\sample_005528.wav,data/raw/video\sample_005528.mp4,"It was okay, not great but not bad either.",1
sample_001364,data/raw/audio\sample_001364.wav,data/raw/video\sample_001364.mp4,"This was terrible, I hated every moment.",0
sample_001779,data/raw/audio\sample_001779.wav,data/raw/video\sample_001779.mp4,Mediocre storyline but decent acting.,1
sample_009221,data/raw/audio\sample_009221.wav,data/raw/video\sample_009221.mp4,"Absolutely loved it, fantastic experience!",2
sample_004785,data/raw/audio\sample_004785.wav,data/raw/video\sample_004785.mp4,Mediocre storyline but decent acting.,1
sample_006334,data/raw/audio\sample_006334.wav,data/raw/video\sample_006334.mp4,Mediocre storyline but decent acting.,1
sample_001818,data/raw/audio\sample_001818.wav,data/raw/video\sample_001818.mp4,"This was terrible, I hated every moment.",0
sample_007799,data/raw/audio\sample_007799.wav,data/raw/video\sample_007799.mp4,"Awful experience, not worth watching.",0
sample_004937,data/raw/audio\sample_004937.wav,data/raw/video\sample_004937.mp4,"Completely disappointed, waste of time.",0
sample_002704,data/raw/audio\sample_002704.wav,data/raw/video\sample_002704.mp4,"It was okay, not great but not bad either.",1
sample_005285,data/raw/audio\sample_005285.wav,data/raw/video\sample_005285.mp4,"Absolutely loved it, fantastic experience!",2
sample_000175,data/raw/audio\sample_000175.wav,data/raw/video\sample_000175.mp4,"It was okay, not great but not bad either.",1
sample_007481,data/raw/audio\sample_007481.wav,data/raw/video\sample_007481.mp4,Mediocre storyline but decent acting.,1
sample_002093,data/raw/audio\sample_002093.wav,data/raw/video\sample_002093.mp4,Mediocre storyline but decent acting.,1
sample_008750,data/raw/audio\sample_008750.wav,data/raw/video\sample_008750.mp4,"An average performance, could be better.",1
sample_003491,data/raw/audio\sample_003491.wav,data/raw/video\sample_003491.mp4,"Completely disappointed, waste of time.",0
sample_001920,data/raw/audio\sample_001920.wav,data/raw/video\sample_001920.mp4,"Awful experience, not worth watching.",0
sample_000082,data/raw/audio\sample_000082.wav,data/raw/video\sample_000082.mp4,"Awful experience, not worth watching.",0
sample_000816,data/raw/audio\sample_000816.wav,data/raw/video\sample_000816.mp4,"Completely disappointed, waste of time.",0
sample_008601,data/raw/audio\sample_008601.wav,data/raw/video\sample_008601.mp4,Mediocre storyline but decent acting.,1
sample_007354,data/raw/audio\sample_007354.wav,data/raw/video\sample_007354.mp4,"It was okay, not great but not bad either.",1
sample_004396,data/raw/audio\sample_004396.wav,data/raw/video\sample_004396.mp4,"It was okay, not great but not bad either.",1
sample_009181,data/raw/audio\sample_009181.wav,data/raw/video\sample_009181.mp4,"Completely disappointed, waste of time.",0
sample_005568,data/raw/audio\sample_005568.wav,data/raw/video\sample_005568.mp4,"It was okay, not great but not bad either.",1
sample_000283,data/raw/audio\sample_000283.wav,data/raw/video\sample_000283.mp4,"An average performance, could be better.",1
sample_004120,data/raw/audio\sample_004120.wav,data/raw/video\sample_004120.mp4,"Absolutely loved it, fantastic experience!",2
sample_007480,data/raw/audio\sample_007480.wav,data/raw/video\sample_007480.mp4,"It was okay, not great but not bad either.",1
sample_000609,data/raw/audio\sample_000609.wav,data/raw/video\sample_000609.mp4,Mediocre storyline but decent acting.,1
sample_002915,data/raw/audio\sample_002915.wav,data/raw/video\sample_002915.mp4,"Great film, emotional and powerful.",2
sample_001813,data/raw/audio\sample_001813.wav,data/raw/video\sample_001813.mp4,"Awful experience, not worth watching.",0
sample_001271,data/raw/audio\sample_001271.wav,data/raw/video\sample_001271.mp4,"Completely disappointed, waste of time.",0
sample_005924,data/raw/audio\sample_005924.wav,data/raw/video\sample_005924.mp4,Mediocre storyline but decent acting.,1
sample_009595,data/raw/audio\sample_009595.wav,data/raw/video\sample_009595.mp4,"Absolutely loved it, fantastic experience!",2
sample_002994,data/raw/audio\sample_002994.wav,data/raw/video\sample_002994.mp4,"Wonderful, exceeded all expectations!",2
sample_007109,data/raw/audio\sample_007109.wav,data/raw/video\sample_007109.mp4,"Great film, emotional and powerful.",2
sample_008613,data/raw/audio\sample_008613.wav,data/raw/video\sample_008613.mp4,Mediocre storyline but decent acting.,1
sample_007356,data/raw/audio\sample_007356.wav,data/raw/video\sample_007356.mp4,"An average performance, could be better.",1
sample_002642,data/raw/audio\sample_002642.wav,data/raw/video\sample_002642.mp4,"Awful experience, not worth watching.",0
sample_006553,data/raw/audio\sample_006553.wav,data/raw/video\sample_006553.mp4,"It was okay, not great but not bad either.",1
sample_004508,data/raw/audio\sample_004508.wav,data/raw/video\sample_004508.mp4,"Wonderful, exceeded all expectations!",2
sample_002305,data/raw/audio\sample_002305.wav,data/raw/video\sample_002305.mp4,"Absolutely loved it, fantastic experience!",2
sample_006502,data/raw/audio\sample_006502.wav,data/raw/video\sample_006502.mp4,"Completely disappointed, waste of time.",0
sample_006260,data/raw/audio\sample_006260.wav,data/raw/video\sample_006260.mp4,"Awful experience, not worth watching.",0
sample_004195,data/raw/audio\sample_004195.wav,data/raw/video\sample_004195.mp4,"It was okay, not great but not bad either.",1
sample_005562,data/raw/audio\sample_005562.wav,data/raw/video\sample_005562.mp4,"An average performance, could be better.",1
sample_004840,data/raw/audio\sample_004840.wav,data/raw/video\sample_004840.mp4,"Wonderful, exceeded all expectations!",2
sample_004655,data/raw/audio\sample_004655.wav,data/raw/video\sample_004655.mp4,"Completely disappointed, waste of time.",0
sample_008147,data/raw/audio\sample_008147.wav,data/raw/video\sample_008147.mp4,"Absolutely loved it, fantastic experience!",2
sample_004168,data/raw/audio\sample_004168.wav,data/raw/video\sample_004168.mp4,"Wonderful, exceeded all expectations!",2
sample_003849,data/raw/audio\sample_003849.wav,data/raw/video\sample_003849.mp4,"Absolutely loved it, fantastic experience!",2
sample_009847,data/raw/audio\sample_009847.wav,data/raw/video\sample_009847.mp4,"Wonderful, exceeded all expectations!",2
sample_008401,data/raw/audio\sample_008401.wav,data/raw/video\sample_008401.mp4,"It was okay, not great but not bad either.",1
sample_005253,data/raw/audio\sample_005253.wav,data/raw/video\sample_005253.mp4,"Completely disappointed, waste of time.",0
sample_007884,data/raw/audio\sample_007884.wav,data/raw/video\sample_007884.mp4,"Wonderful, exceeded all expectations!",2
sample_005533,data/raw/audio\sample_005533.wav,data/raw/video\sample_005533.mp4,"Completely disappointed, waste of time.",0
sample_002414,data/raw/audio\sample_002414.wav,data/raw/video\sample_002414.mp4,"Awful experience, not worth watching.",0
sample_003554,data/raw/audio\sample_003554.wav,data/raw/video\sample_003554.mp4,Mediocre storyline but decent acting.,1
sample_004691,data/raw/audio\sample_004691.wav,data/raw/video\sample_004691.mp4,"An average performance, could be better.",1
sample_004498,data/raw/audio\sample_004498.wav,data/raw/video\sample_004498.mp4,"Great film, emotional and powerful.",2
sample_002195,data/raw/audio\sample_002195.wav,data/raw/video\sample_002195.mp4,"Wonderful, exceeded all expectations!",2
sample_005045,data/raw/audio\sample_005045.wav,data/raw/video\sample_005045.mp4,"An average performance, could be better.",1
sample_002600,data/raw/audio\sample_002600.wav,data/raw/video\sample_002600.mp4,"Completely disappointed, waste of time.",0
sample_001518,data/raw/audio\sample_001518.wav,data/raw/video\sample_001518.mp4,"Wonderful, exceeded all expectations!",2
sample_004764,data/raw/audio\sample_004764.wav,data/raw/video\sample_004764.mp4,"Completely disappointed, waste of time.",0
sample_004314,data/raw/audio\sample_004314.wav,data/raw/video\sample_004314.mp4,"An average performance, could be better.",1
sample_003366,data/raw/audio\sample_003366.wav,data/raw/video\sample_003366.mp4,"Wonderful, exceeded all expectations!",2
sample_006065,data/raw/audio\sample_006065.wav,data/raw/video\sample_006065.mp4,"Great film, emotional and powerful.",2
sample_006582,data/raw/audio\sample_006582.wav,data/raw/video\sample_006582.mp4,"Absolutely loved it, fantastic experience!",2
sample_002633,data/raw/audio\sample_002633.wav,data/raw/video\sample_002633.mp4,"Great film, emotional and powerful.",2
sample_007337,data/raw/audio\sample_007337.wav,data/raw/video\sample_007337.mp4,"Absolutely loved it, fantastic experience!",2
sample_005633,data/raw/audio\sample_005633.wav,data/raw/video\sample_005633.mp4,"It was okay, not great but not bad either.",1
sample_009168,data/raw/audio\sample_009168.wav,data/raw/video\sample_009168.mp4,"An average performance, could be better.",1
sample_008789,data/raw/audio\sample_008789.wav,data/raw/video\sample_008789.mp4,"An average performance, could be better.",1
sample_002434,data/raw/audio\sample_002434.wav,data/raw/video\sample_002434.mp4,"Awful experience, not worth watching.",0
sample_008277,data/raw/audio\sample_008277.wav,data/raw/video\sample_008277.mp4,"It was okay, not great but not bad either.",1
sample_006758,data/raw/audio\sample_006758.wav,data/raw/video\sample_006758.mp4,"It was okay, not great but not bad either.",1
sample_006611,data/raw/audio\sample_006611.wav,data/raw/video\sample_006611.mp4,"An average performance, could be better.",1
sample_004520,data/raw/audio\sample_004520.wav,data/raw/video\sample_004520.mp4,"Great film, emotional and powerful.",2
sample_005587,data/raw/audio\sample_005587.wav,data/raw/video\sample_005587.mp4,"An average performance, could be better.",1
sample_003545,data/raw/audio\sample_003545.wav,data/raw/video\sample_003545.mp4,Mediocre storyline but decent acting.,1
sample_005965,data/raw/audio\sample_005965.wav,data/raw/video\sample_005965.mp4,"An average performance, could be better.",1
sample_005992,data/raw/audio\sample_005992.wav,data/raw/video\sample_005992.mp4,"Great film, emotional and powerful.",2
sample_008805,data/raw/audio\sample_008805.wav,data/raw/video\sample_008805.mp4,"Awful experience, not worth watching.",0
sample_005531,data/raw/audio\sample_005531.wav,data/raw/video\sample_005531.mp4,"An average performance, could be better.",1
sample_005444,data/raw/audio\sample_005444.wav,data/raw/video\sample_005444.mp4,"This was terrible, I hated every moment.",0
sample_000517,data/raw/audio\sample_000517.wav,data/raw/video\sample_000517.mp4,"This was terrible, I hated every moment.",0
